run_id,source_csv,output_png,field,cohesion_0,frictional_angle,ks,log10_ks,noise_percent,noise_seed,particle_count,pixels_clipped_low,pixels_clipped_high,status
14,dabashenliu_run_014\particle_positions_150000.csv,noise_0pct\c3000_phi19.00_logk-1.633333.png,equivalent_plastic_strain,3000,19,0.023263052,-1.63333330853244,0,142026,860,0,5654,generated
14,dabashenliu_run_014\particle_positions_150000.csv,noise_1pct\c3000_phi19.00_logk-1.633333.png,equivalent_plastic_strain,3000,19,0.023263052,-1.63333330853244,1,142126,860,0,5654,generated
14,dabashenliu_run_014\particle_positions_150000.csv,noise_3pct\c3000_phi19.00_logk-1.633333.png,equivalent_plastic_strain,3000,19,0.023263052,-1.63333330853244,3,142326,860,0,5654,generated
14,dabashenliu_run_014\particle_positions_150000.csv,noise_5pct\c3000_phi19.00_logk-1.633333.png,equivalent_plastic_strain,3000,19,0.023263052,-1.63333330853244,5,142526,860,0,5654,generated
15,dabashenliu_run_015\particle_positions_150000.csv,noise_0pct\c3000_phi19.00_logk-1.411111.png,equivalent_plastic_strain,3000,19,0.038805105,-1.41111113709934,0,152026,860,0,5709,generated
15,dabashenliu_run_015\particle_positions_150000.csv,noise_1pct\c3000_phi19.00_logk-1.411111.png,equivalent_plastic_strain,3000,19,0.038805105,-1.41111113709934,1,152126,860,0,5709,generated
15,dabashenliu_run_015\particle_positions_150000.csv,noise_3pct\c3000_phi19.00_logk-1.411111.png,equivalent_plastic_strain,3000,19,0.038805105,-1.41111113709934,3,152326,860,0,5709,generated
15,dabashenliu_run_015\particle_positions_150000.csv,noise_5pct\c3000_phi19.00_logk-1.411111.png,equivalent_plastic_strain,3000,19,0.038805105,-1.41111113709934,5,152526,860,0,5709,generated
16,dabashenliu_run_016\particle_positions_150000.csv,noise_0pct\c3000_phi19.00_logk-1.188889.png,equivalent_plastic_strain,3000,19,0.06473083,-1.18888882427963,0,162026,860,0,6432,generated
16,dabashenliu_run_016\particle_positions_150000.csv,noise_1pct\c3000_phi19.00_logk-1.188889.png,equivalent_plastic_strain,3000,19,0.06473083,-1.18888882427963,1,162126,860,0,6432,generated
16,dabashenliu_run_016\particle_positions_150000.csv,noise_3pct\c3000_phi19.00_logk-1.188889.png,equivalent_plastic_strain,3000,19,0.06473083,-1.18888882427963,3,162326,860,0,6432,generated
16,dabashenliu_run_016\particle_positions_150000.csv,noise_5pct\c3000_phi19.00_logk-1.188889.png,equivalent_plastic_strain,3000,19,0.06473083,-1.18888882427963,5,162526,860,0,6432,generated
17,dabashenliu_run_017\particle_positions_150000.csv,noise_0pct\c3000_phi19.00_logk-0.966667.png,equivalent_plastic_strain,3000,19,0.10797753,-0.966666611293739,0,172026,860,0,12585,generated
17,dabashenliu_run_017\particle_positions_150000.csv,noise_1pct\c3000_phi19.00_logk-0.966667.png,equivalent_plastic_strain,3000,19,0.10797753,-0.966666611293739,1,172126,860,0,12585,generated
17,dabashenliu_run_017\particle_positions_150000.csv,noise_3pct\c3000_phi19.00_logk-0.966667.png,equivalent_plastic_strain,3000,19,0.10797753,-0.966666611293739,3,172326,860,0,12585,generated
17,dabashenliu_run_017\particle_positions_150000.csv,noise_5pct\c3000_phi19.00_logk-0.966667.png,equivalent_plastic_strain,3000,19,0.10797753,-0.966666611293739,5,172526,860,0,12585,generated
18,dabashenliu_run_018\particle_positions_150000.csv,noise_0pct\c3000_phi19.00_logk-0.744444.png,equivalent_plastic_strain,3000,19,0.18011737,-0.744444403052799,0,182026,860,0,38259,generated
18,dabashenliu_run_018\particle_positions_150000.csv,noise_1pct\c3000_phi19.00_logk-0.744444.png,equivalent_plastic_strain,3000,19,0.18011737,-0.744444403052799,1,182126,860,0,38259,generated
18,dabashenliu_run_018\particle_positions_150000.csv,noise_3pct\c3000_phi19.00_logk-0.744444.png,equivalent_plastic_strain,3000,19,0.18011737,-0.744444403052799,3,182326,860,0,38259,generated
18,dabashenliu_run_018\particle_positions_150000.csv,noise_5pct\c3000_phi19.00_logk-0.744444.png,equivalent_plastic_strain,3000,19,0.18011737,-0.744444403052799,5,182526,860,0,38259,generated
19,dabashenliu_run_019\particle_positions_150000.csv,noise_0pct\c3000_phi19.00_logk-0.522222.png,equivalent_plastic_strain,3000,19,0.30045387,-0.522222197678965,0,192026,860,0,54520,generated
19,dabashenliu_run_019\particle_positions_150000.csv,noise_1pct\c3000_phi19.00_logk-0.522222.png,equivalent_plastic_strain,3000,19,0.30045387,-0.522222197678965,1,192126,860,0,54520,generated
19,dabashenliu_run_019\particle_positions_150000.csv,noise_3pct\c3000_phi19.00_logk-0.522222.png,equivalent_plastic_strain,3000,19,0.30045387,-0.522222197678965,3,192326,860,0,54520,generated
19,dabashenliu_run_019\particle_positions_150000.csv,noise_5pct\c3000_phi19.00_logk-0.522222.png,equivalent_plastic_strain,3000,19,0.30045387,-0.522222197678965,5,192526,860,0,54520,generated
20,dabashenliu_run_020\particle_positions_150000.csv,noise_0pct\c3000_phi19.00_logk-0.300000.png,equivalent_plastic_strain,3000,19,0.50118726,-0.299999977147204,0,202026,860,0,52333,generated
20,dabashenliu_run_020\particle_positions_150000.csv,noise_1pct\c3000_phi19.00_logk-0.300000.png,equivalent_plastic_strain,3000,19,0.50118726,-0.299999977147204,1,202126,860,0,52333,generated
20,dabashenliu_run_020\particle_positions_150000.csv,noise_3pct\c3000_phi19.00_logk-0.300000.png,equivalent_plastic_strain,3000,19,0.50118726,-0.299999977147204,3,202326,860,0,52333,generated
20,dabashenliu_run_020\particle_positions_150000.csv,noise_5pct\c3000_phi19.00_logk-0.300000.png,equivalent_plastic_strain,3000,19,0.50118726,-0.299999977147204,5,202526,860,0,52333,generated
21,dabashenliu_run_021\particle_positions_150000.csv,noise_0pct\c3000_phi20.00_logk-2.300000.png,equivalent_plastic_strain,3000,20,0.0050118724,-2.29999999447783,0,212026,860,0,3905,generated
21,dabashenliu_run_021\particle_positions_150000.csv,noise_1pct\c3000_phi20.00_logk-2.300000.png,equivalent_plastic_strain,3000,20,0.0050118724,-2.29999999447783,1,212126,860,0,3905,generated
21,dabashenliu_run_021\particle_positions_150000.csv,noise_3pct\c3000_phi20.00_logk-2.300000.png,equivalent_plastic_strain,3000,20,0.0050118724,-2.29999999447783,3,212326,860,0,3905,generated
21,dabashenliu_run_021\particle_positions_150000.csv,noise_5pct\c3000_phi20.00_logk-2.300000.png,equivalent_plastic_strain,3000,20,0.0050118724,-2.29999999447783,5,212526,860,0,3905,generated
22,dabashenliu_run_022\particle_positions_150000.csv,noise_0pct\c3000_phi20.00_logk-2.077778.png,equivalent_plastic_strain,3000,20,0.0083603095,-2.07777764461193,0,222026,860,0,3854,generated
22,dabashenliu_run_022\particle_positions_150000.csv,noise_1pct\c3000_phi20.00_logk-2.077778.png,equivalent_plastic_strain,3000,20,0.0083603095,-2.07777764461193,1,222126,860,0,3854,generated
22,dabashenliu_run_022\particle_positions_150000.csv,noise_3pct\c3000_phi20.00_logk-2.077778.png,equivalent_plastic_strain,3000,20,0.0083603095,-2.07777764461193,3,222326,860,0,3854,generated
22,dabashenliu_run_022\particle_positions_150000.csv,noise_5pct\c3000_phi20.00_logk-2.077778.png,equivalent_plastic_strain,3000,20,0.0083603095,-2.07777764461193,5,222526,860,0,3854,generated
23,dabashenliu_run_023\particle_positions_150000.csv,noise_0pct\c3000_phi20.00_logk-1.855556.png,equivalent_plastic_strain,3000,20,0.013945831,-1.85555560201739,0,232026,860,0,4004,generated
23,dabashenliu_run_023\particle_positions_150000.csv,noise_1pct\c3000_phi20.00_logk-1.855556.png,equivalent_plastic_strain,3000,20,0.013945831,-1.85555560201739,1,232126,860,0,4004,generated
23,dabashenliu_run_023\particle_positions_150000.csv,noise_3pct\c3000_phi20.00_logk-1.855556.png,equivalent_plastic_strain,3000,20,0.013945831,-1.85555560201739,3,232326,860,0,4004,generated
23,dabashenliu_run_023\particle_positions_150000.csv,noise_5pct\c3000_phi20.00_logk-1.855556.png,equivalent_plastic_strain,3000,20,0.013945831,-1.85555560201739,5,232526,860,0,4004,generated
24,dabashenliu_run_024\particle_positions_150000.csv,noise_0pct\c3000_phi20.00_logk-1.633333.png,equivalent_plastic_strain,3000,20,0.023263052,-1.63333330853244,0,242026,860,0,3946,generated
24,dabashenliu_run_024\particle_positions_150000.csv,noise_1pct\c3000_phi20.00_logk-1.633333.png,equivalent_plastic_strain,3000,20,0.023263052,-1.63333330853244,1,242126,860,0,3946,generated
24,dabashenliu_run_024\particle_positions_150000.csv,noise_3pct\c3000_phi20.00_logk-1.633333.png,equivalent_plastic_strain,3000,20,0.023263052,-1.63333330853244,3,242326,860,0,3946,generated
24,dabashenliu_run_024\particle_positions_150000.csv,noise_5pct\c3000_phi20.00_logk-1.633333.png,equivalent_plastic_strain,3000,20,0.023263052,-1.63333330853244,5,242526,860,0,3946,generated
25,dabashenliu_run_025\particle_positions_150000.csv,noise_0pct\c3000_phi20.00_logk-1.411111.png,equivalent_plastic_strain,3000,20,0.038805105,-1.41111113709934,0,252026,860,0,3882,generated
25,dabashenliu_run_025\particle_positions_150000.csv,noise_1pct\c3000_phi20.00_logk-1.411111.png,equivalent_plastic_strain,3000,20,0.038805105,-1.41111113709934,1,252126,860,0,3882,generated
25,dabashenliu_run_025\particle_positions_150000.csv,noise_3pct\c3000_phi20.00_logk-1.411111.png,equivalent_plastic_strain,3000,20,0.038805105,-1.41111113709934,3,252326,860,0,3882,generated
25,dabashenliu_run_025\particle_positions_150000.csv,noise_5pct\c3000_phi20.00_logk-1.411111.png,equivalent_plastic_strain,3000,20,0.038805105,-1.41111113709934,5,252526,860,0,3882,generated
26,dabashenliu_run_026\particle_positions_150000.csv,noise_0pct\c3000_phi20.00_logk-1.188889.png,equivalent_plastic_strain,3000,20,0.06473083,-1.18888882427963,0,262026,860,0,5314,generated
26,dabashenliu_run_026\particle_positions_150000.csv,noise_1pct\c3000_phi20.00_logk-1.188889.png,equivalent_plastic_strain,3000,20,0.06473083,-1.18888882427963,1,262126,860,0,5314,generated
26,dabashenliu_run_026\particle_positions_150000.csv,noise_3pct\c3000_phi20.00_logk-1.188889.png,equivalent_plastic_strain,3000,20,0.06473083,-1.18888882427963,3,262326,860,0,5314,generated
26,dabashenliu_run_026\particle_positions_150000.csv,noise_5pct\c3000_phi20.00_logk-1.188889.png,equivalent_plastic_strain,3000,20,0.06473083,-1.18888882427963,5,262526,860,0,5314,generated
27,dabashenliu_run_027\particle_positions_150000.csv,noise_0pct\c3000_phi20.00_logk-0.966667.png,equivalent_plastic_strain,3000,20,0.10797753,-0.966666611293739,0,272026,860,0,11729,generated
27,dabashenliu_run_027\particle_positions_150000.csv,noise_1pct\c3000_phi20.00_logk-0.966667.png,equivalent_plastic_strain,3000,20,0.10797753,-0.966666611293739,1,272126,860,0,11729,generated
27,dabashenliu_run_027\particle_positions_150000.csv,noise_3pct\c3000_phi20.00_logk-0.966667.png,equivalent_plastic_strain,3000,20,0.10797753,-0.966666611293739,3,272326,860,0,11729,generated
27,dabashenliu_run_027\particle_positions_150000.csv,noise_5pct\c3000_phi20.00_logk-0.966667.png,equivalent_plastic_strain,3000,20,0.10797753,-0.966666611293739,5,272526,860,0,11729,generated
28,dabashenliu_run_028\particle_positions_150000.csv,noise_0pct\c3000_phi20.00_logk-0.744444.png,equivalent_plastic_strain,3000,20,0.18011737,-0.744444403052799,0,282026,860,0,34751,generated
28,dabashenliu_run_028\particle_positions_150000.csv,noise_1pct\c3000_phi20.00_logk-0.744444.png,equivalent_plastic_strain,3000,20,0.18011737,-0.744444403052799,1,282126,860,0,34751,generated
28,dabashenliu_run_028\particle_positions_150000.csv,noise_3pct\c3000_phi20.00_logk-0.744444.png,equivalent_plastic_strain,3000,20,0.18011737,-0.744444403052799,3,282326,860,0,34751,generated
28,dabashenliu_run_028\particle_positions_150000.csv,noise_5pct\c3000_phi20.00_logk-0.744444.png,equivalent_plastic_strain,3000,20,0.18011737,-0.744444403052799,5,282526,860,0,34751,generated
29,dabashenliu_run_029\particle_positions_150000.csv,noise_0pct\c3000_phi20.00_logk-0.522222.png,equivalent_plastic_strain,3000,20,0.30045387,-0.522222197678965,0,292026,860,0,49056,generated
29,dabashenliu_run_029\particle_positions_150000.csv,noise_1pct\c3000_phi20.00_logk-0.522222.png,equivalent_plastic_strain,3000,20,0.30045387,-0.522222197678965,1,292126,860,0,49056,generated
29,dabashenliu_run_029\particle_positions_150000.csv,noise_3pct\c3000_phi20.00_logk-0.522222.png,equivalent_plastic_strain,3000,20,0.30045387,-0.522222197678965,3,292326,860,0,49056,generated
29,dabashenliu_run_029\particle_positions_150000.csv,noise_5pct\c3000_phi20.00_logk-0.522222.png,equivalent_plastic_strain,3000,20,0.30045387,-0.522222197678965,5,292526,860,0,49056,generated
30,dabashenliu_run_030\particle_positions_150000.csv,noise_0pct\c3000_phi20.00_logk-0.300000.png,equivalent_plastic_strain,3000,20,0.50118726,-0.299999977147204,0,302026,860,0,56457,generated
30,dabashenliu_run_030\particle_positions_150000.csv,noise_1pct\c3000_phi20.00_logk-0.300000.png,equivalent_plastic_strain,3000,20,0.50118726,-0.299999977147204,1,302126,860,0,56457,generated
30,dabashenliu_run_030\particle_positions_150000.csv,noise_3pct\c3000_phi20.00_logk-0.300000.png,equivalent_plastic_strain,3000,20,0.50118726,-0.299999977147204,3,302326,860,0,56457,generated
30,dabashenliu_run_030\particle_positions_150000.csv,noise_5pct\c3000_phi20.00_logk-0.300000.png,equivalent_plastic_strain,3000,20,0.50118726,-0.299999977147204,5,302526,860,0,56457,generated
31,dabashenliu_run_031\particle_positions_150000.csv,noise_0pct\c3000_phi21.00_logk-2.300000.png,equivalent_plastic_strain,3000,21,0.0050118724,-2.29999999447783,0,312026,860,0,8374,generated
31,dabashenliu_run_031\particle_positions_150000.csv,noise_1pct\c3000_phi21.00_logk-2.300000.png,equivalent_plastic_strain,3000,21,0.0050118724,-2.29999999447783,1,312126,860,0,8374,generated
31,dabashenliu_run_031\particle_positions_150000.csv,noise_3pct\c3000_phi21.00_logk-2.300000.png,equivalent_plastic_strain,3000,21,0.0050118724,-2.29999999447783,3,312326,860,0,8374,generated
31,dabashenliu_run_031\particle_positions_150000.csv,noise_5pct\c3000_phi21.00_logk-2.300000.png,equivalent_plastic_strain,3000,21,0.0050118724,-2.29999999447783,5,312526,860,0,8374,generated
32,dabashenliu_run_032\particle_positions_150000.csv,noise_0pct\c3000_phi21.00_logk-2.077778.png,equivalent_plastic_strain,3000,21,0.0083603095,-2.07777764461193,0,322026,860,0,8174,generated
32,dabashenliu_run_032\particle_positions_150000.csv,noise_1pct\c3000_phi21.00_logk-2.077778.png,equivalent_plastic_strain,3000,21,0.0083603095,-2.07777764461193,1,322126,860,0,8174,generated
32,dabashenliu_run_032\particle_positions_150000.csv,noise_3pct\c3000_phi21.00_logk-2.077778.png,equivalent_plastic_strain,3000,21,0.0083603095,-2.07777764461193,3,322326,860,0,8174,generated
32,dabashenliu_run_032\particle_positions_150000.csv,noise_5pct\c3000_phi21.00_logk-2.077778.png,equivalent_plastic_strain,3000,21,0.0083603095,-2.07777764461193,5,322526,860,0,8174,generated
33,dabashenliu_run_033\particle_positions_150000.csv,noise_0pct\c3000_phi21.00_logk-1.855556.png,equivalent_plastic_strain,3000,21,0.013945831,-1.85555560201739,0,332026,860,0,8261,generated
33,dabashenliu_run_033\particle_positions_150000.csv,noise_1pct\c3000_phi21.00_logk-1.855556.png,equivalent_plastic_strain,3000,21,0.013945831,-1.85555560201739,1,332126,860,0,8261,generated
33,dabashenliu_run_033\particle_positions_150000.csv,noise_3pct\c3000_phi21.00_logk-1.855556.png,equivalent_plastic_strain,3000,21,0.013945831,-1.85555560201739,3,332326,860,0,8261,generated
33,dabashenliu_run_033\particle_positions_150000.csv,noise_5pct\c3000_phi21.00_logk-1.855556.png,equivalent_plastic_strain,3000,21,0.013945831,-1.85555560201739,5,332526,860,0,8261,generated
34,dabashenliu_run_034\particle_positions_150000.csv,noise_0pct\c3000_phi21.00_logk-1.633333.png,equivalent_plastic_strain,3000,21,0.023263052,-1.63333330853244,0,342026,860,0,8198,generated
34,dabashenliu_run_034\particle_positions_150000.csv,noise_1pct\c3000_phi21.00_logk-1.633333.png,equivalent_plastic_strain,3000,21,0.023263052,-1.63333330853244,1,342126,860,0,8198,generated
34,dabashenliu_run_034\particle_positions_150000.csv,noise_3pct\c3000_phi21.00_logk-1.633333.png,equivalent_plastic_strain,3000,21,0.023263052,-1.63333330853244,3,342326,860,0,8198,generated
34,dabashenliu_run_034\particle_positions_150000.csv,noise_5pct\c3000_phi21.00_logk-1.633333.png,equivalent_plastic_strain,3000,21,0.023263052,-1.63333330853244,5,342526,860,0,8198,generated
35,dabashenliu_run_035\particle_positions_150000.csv,noise_0pct\c3000_phi21.00_logk-1.411111.png,equivalent_plastic_strain,3000,21,0.038805105,-1.41111113709934,0,352026,860,0,8419,generated
35,dabashenliu_run_035\particle_positions_150000.csv,noise_1pct\c3000_phi21.00_logk-1.411111.png,equivalent_plastic_strain,3000,21,0.038805105,-1.41111113709934,1,352126,860,0,8419,generated
35,dabashenliu_run_035\particle_positions_150000.csv,noise_3pct\c3000_phi21.00_logk-1.411111.png,equivalent_plastic_strain,3000,21,0.038805105,-1.41111113709934,3,352326,860,0,8419,generated
